exp_name,dataset,model,setup,source_lang,target_lang,seed,metric,score
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,fr,4,accuracy,0.8840000033378601
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,ja,4,ece,0.1521600186824798
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,ja,4,accuracy,0.784500002861023
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,ko,4,ece,0.1678098887205124
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,ko,4,accuracy,0.7714999914169312
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,zh,4,ece,0.1328071355819702
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,zh,4,accuracy,0.8274999856948853
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,de,1,ece,0.0979304835200309
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,de,1,accuracy,0.8730000257492065
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,en,1,ece,0.0527819544076919
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,en,1,accuracy,0.9380000233650208
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,es,1,ece,0.0927194729447364
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,es,1,accuracy,0.8840000033378601
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,fr,1,ece,0.090476281940937
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,fr,1,accuracy,0.887499988079071
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,ja,1,ece,0.1630215793848037
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,ja,1,accuracy,0.800000011920929
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,ko,1,ece,0.1776087880134582
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,ko,1,accuracy,0.7774999737739563
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,zh,1,ece,0.1391629427671432
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,zh,1,accuracy,0.8314999938011169
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,de,0,ece,0.119636058807373
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,de,0,accuracy,0.8539999723434448
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,en,0,ece,0.0532134547829628
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,en,0,accuracy,0.9359999895095824
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,es,0,ece,0.0896495282649993
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,es,0,accuracy,0.8845000267028809
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,fr,0,ece,0.100707858800888
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,fr,0,accuracy,0.8765000104904175
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,ja,0,ece,0.176388993859291
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,ja,0,accuracy,0.7745000123977661
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,ko,0,ece,0.1818030923604965
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,ko,0,accuracy,0.7730000019073486
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,zh,0,ece,0.1265734881162643
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,zh,0,accuracy,0.8410000205039978
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,de,2,ece,0.0495987460017204
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,de,2,accuracy,0.8634999990463257
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,en,2,ece,0.0226139817386865
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,en,2,accuracy,0.9319999814033508
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,es,2,ece,0.0329402424395084
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,es,2,accuracy,0.887499988079071
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,fr,2,ece,0.02513905800879
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,fr,2,accuracy,0.8824999928474426
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,ja,2,ece,0.0589969009160995
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,ja,2,accuracy,0.7850000262260437
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,ko,2,ece,0.070086121559143
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,ko,2,accuracy,0.781000018119812
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,zh,2,ece,0.0545416846871376
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,zh,2,accuracy,0.8335000276565552
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,de,3,ece,0.0854198634624481
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,de,3,accuracy,0.8619999885559082
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,en,3,ece,0.0393303334712982
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,en,3,accuracy,0.9415000081062316
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,es,3,ece,0.0830236226320266
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,es,3,accuracy,0.875
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,fr,3,ece,0.0782342404127121
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,fr,3,accuracy,0.8805000185966492
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,ja,3,ece,0.1393158286809921
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,ja,3,accuracy,0.781499981880188
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,ko,3,ece,0.1399110108613968
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,ko,3,accuracy,0.777999997138977
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,zh,3,ece,0.1188517585396766
mslt_en_zh_paws_x_mbert_fft,paws_x,mbert,fft,en_zh,zh,3,accuracy,0.8299999833106995
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,de,4,ece,0.1123399585485458
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,de,4,accuracy,0.8604999780654907
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,en,4,ece,0.0577856302261352
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,en,4,accuracy,0.9304999709129332
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,es,4,ece,0.0919253751635551
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,es,4,accuracy,0.8849999904632568
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,fr,4,ece,0.0895600542426109
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,fr,4,accuracy,0.8849999904632568
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,ja,4,ece,0.1583312600851059
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,ja,4,accuracy,0.8025000095367432
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,ko,4,ece,0.1745712012052536
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,ko,4,accuracy,0.7875000238418579
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,zh,4,ece,0.135344922542572
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,zh,4,accuracy,0.8259999752044678
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,de,1,ece,0.107795313000679
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,de,1,accuracy,0.862500011920929
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,en,1,ece,0.0477231964468956
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,en,1,accuracy,0.9399999976158142
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,es,1,ece,0.0939657166600227
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,es,1,accuracy,0.8794999718666077
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,fr,1,ece,0.0913122743368148
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,fr,1,accuracy,0.8840000033378601
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,ja,1,ece,0.1562742292881012
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,ja,1,accuracy,0.8050000071525574
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,ko,1,ece,0.1777307391166687
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,ko,1,accuracy,0.7870000004768372
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,zh,1,ece,0.1299371868371963
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,zh,1,accuracy,0.8305000066757202
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,de,0,ece,0.0731880292296409
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,de,0,accuracy,0.8634999990463257
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,en,0,ece,0.0312318168580532
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,en,0,accuracy,0.944000005722046
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,es,0,ece,0.061465285718441
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,es,0,accuracy,0.8840000033378601
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,fr,0,ece,0.0524308532476425
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,fr,0,accuracy,0.8889999985694885
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,ja,0,ece,0.1073661297559738
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,ja,0,accuracy,0.7950000166893005
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,ko,0,ece,0.1044022142887115
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,ko,0,accuracy,0.7954999804496765
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,zh,0,ece,0.0981109365820884
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,zh,0,accuracy,0.8215000033378601
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,de,2,ece,0.0299571268260478
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,de,2,accuracy,0.8705000281333923
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,en,2,ece,0.0151923364028334
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,en,2,accuracy,0.9334999918937684
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,es,2,ece,0.0300020538270473
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,es,2,accuracy,0.8774999976158142
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,fr,2,ece,0.0198941826820373
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,fr,2,accuracy,0.8824999928474426
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,ja,2,ece,0.0536277666687965
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,ja,2,accuracy,0.8034999966621399
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,ko,2,ece,0.0651825070381164
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,ko,2,accuracy,0.7839999794960022
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,zh,2,ece,0.0507604479789733
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,zh,2,accuracy,0.8205000162124634
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,de,3,ece,0.0900305211544036
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,de,3,accuracy,0.8604999780654907
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,en,3,ece,0.0503131113946437
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,en,3,accuracy,0.92849999666214
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,es,3,ece,0.0745221227407455
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,es,3,accuracy,0.8859999775886536
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,fr,3,ece,0.0745735540986061
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,fr,3,accuracy,0.8790000081062317
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,ja,3,ece,0.1332069784402847
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,ja,3,accuracy,0.7950000166893005
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,ko,3,ece,0.1591901183128357
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,ko,3,accuracy,0.7829999923706055
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,zh,3,ece,0.1227844581007957
mslt_en_ko_paws_x_mbert_fft,paws_x,mbert,fft,en_ko,zh,3,accuracy,0.8274999856948853
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,de,4,ece,0.0799154713749885
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,de,4,accuracy,0.8730000257492065
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,en,4,ece,0.0344718918204307
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,en,4,accuracy,0.9430000185966492
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,es,4,ece,0.0758452340960502
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,es,4,accuracy,0.8859999775886536
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,fr,4,ece,0.067555196583271
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,fr,4,accuracy,0.8899999856948853
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,ja,4,ece,0.1115843653678894
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,ja,4,accuracy,0.796999990940094
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,ko,4,ece,0.1187076121568679
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,ko,4,accuracy,0.7935000061988831
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,zh,4,ece,0.1131483986973762
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,zh,4,accuracy,0.8199999928474426
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,de,1,ece,0.0706846714019775
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,de,1,accuracy,0.8740000128746033
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,en,1,ece,0.0374548397958278
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,en,1,accuracy,0.9419999718666076
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,es,1,ece,0.0621076077222824
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,es,1,accuracy,0.8849999904632568
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,fr,1,ece,0.0567996650934219
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,fr,1,accuracy,0.8924999833106995
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,ja,1,ece,0.1157262921333313
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,ja,1,accuracy,0.7940000295639038
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,ko,1,ece,0.114609882235527
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,ko,1,accuracy,0.8019999861717224
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,zh,1,ece,0.1033738255500793
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,zh,1,accuracy,0.8230000138282776
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,de,0,ece,0.0294431522488594
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,de,0,accuracy,0.8709999918937683
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,en,0,ece,0.0129044232890009
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,en,0,accuracy,0.9369999766349792
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,es,0,ece,0.0317279547452926
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,es,0,accuracy,0.8799999952316284
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,fr,0,ece,0.0174818467348814
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,fr,0,accuracy,0.8955000042915344
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,ja,0,ece,0.0387052148580551
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,ja,0,accuracy,0.8019999861717224
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,ko,0,ece,0.0481927543878555
mslt_en_ko_paws_x_xlmr_fft,paws_x,xlmr,fft,en_ko,ko,0,accuracy,0.8050000071525574
